"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","CHN","86","China","All","All countries  All --- All  ",2019,"Export",6,9131684.176
"H4","CHN","86","China","All","All countries  All --- All  ",2019,"Import",5,707440.239
"H4","CHN","86","China","All","All countries  All --- All  ",2020,"Export",6,9787017.454
"H4","CHN","86","China","All","All countries  All --- All  ",2020,"Import",5,704154.394
"H4","CHN","86","China","All","All countries  All --- All  ",2021,"Export",6,26081411.683
"H4","CHN","86","China","All","All countries  All --- All  ",2021,"Import",5,554303.481
"H4","CHN","86","China","All","All countries  All --- All  ",2022,"Export",6,18431311.587
"H4","CHN","86","China","All","All countries  All --- All  ",2022,"Import",5,473871.52
"H4","CHN","86","China","All","All countries  All --- All  ",2023,"Export",6,11737078.743
"H4","CHN","86","China","All","All countries  All --- All  ",2023,"Import",5,517975.902
"H4","CHN","86","China","All","All countries  All --- All  ",2024,"Export",6,20641997.242
"H4","CHN","86","China","All","All countries  All --- All  ",2024,"Import",5,692154.506
"H4","CHN","86","China","WLD"," World",2014,"Export",6,12737456.053
"H4","CHN","86","China","WLD"," World",2014,"Import",5,1640708.807
"H4","CHN","86","China","WLD"," World",2015,"Export",6,12330654.087
"H4","CHN","86","China","WLD"," World",2015,"Import",5,1342087.509
"H4","CHN","86","China","WLD"," World",2016,"Export",6,6857455.764
"H4","CHN","86","China","WLD"," World",2016,"Import",5,1041958.559
"H4","CHN","86","China","WLD"," World",2017,"Export",6,10945586.298
"H4","CHN","86","China","WLD"," World",2017,"Import",5,757988.577
"H4","CHN","86","China","WLD"," World",2018,"Export",6,13272505.055
"H4","CHN","86","China","WLD"," World",2018,"Import",5,788299.616
"H4","CHN","86","China","WLD"," World",2019,"Export",6,9131684.176
"H4","CHN","86","China","WLD"," World",2019,"Import",5,707440.239
"H4","CHN","86","China","WLD"," World",2020,"Export",6,9787017.454
"H4","CHN","86","China","WLD"," World",2020,"Import",5,704154.394
"H4","CHN","86","China","WLD"," World",2021,"Export",6,26081411.683
"H4","CHN","86","China","WLD"," World",2021,"Import",5,554303.481
"H4","CHN","86","China","WLD"," World",2022,"Export",6,18431311.587
"H4","CHN","86","China","WLD"," World",2022,"Import",5,473871.52
"H4","CHN","86","China","WLD"," World",2023,"Export",6,11737078.743
"H4","CHN","86","China","WLD"," World",2023,"Import",5,517975.902
"H4","CHN","86","China","WLD"," World",2024,"Export",6,20641997.242
"H4","CHN","86","China","WLD"," World",2024,"Import",5,692154.506
"H4","CHN","87","China","All","All countries  All --- All  ",2014,"Export",6,64192712.762
"H4","CHN","87","China","All","All countries  All --- All  ",2014,"Import",5,89399413.204
"H4","CHN","87","China","All","All countries  All --- All  ",2015,"Export",6,62600002.447
"H4","CHN","87","China","All","All countries  All --- All  ",2015,"Import",5,69538388.766
"H4","CHN","87","China","All","All countries  All --- All  ",2016,"Export",6,60145135.152
"H4","CHN","87","China","All","All countries  All --- All  ",2016,"Import",5,71419541.63
"H4","CHN","87","China","All","All countries  All --- All  ",2017,"Export",6,67263139.542
"H4","CHN","87","China","All","All countries  All --- All  ",2017,"Import",5,79140391.082
"H4","CHN","87","China","All","All countries  All --- All  ",2018,"Export",6,75073448.127
"H4","CHN","87","China","All","All countries  All --- All  ",2018,"Import",5,81406740.342
"H4","CHN","87","China","All","All countries  All --- All  ",2019,"Export",6,74305755.66
"H4","CHN","87","China","All","All countries  All --- All  ",2019,"Import",5,74998261.795
"H4","CHN","87","China","All","All countries  All --- All  ",2020,"Export",6,76223937.652
"H4","CHN","87","China","All","All countries  All --- All  ",2020,"Import",5,73748248.23
"H4","CHN","87","China","All","All countries  All --- All  ",2021,"Export",6,119339096.936
"H4","CHN","87","China","All","All countries  All --- All  ",2021,"Import",5,86086061.964
"H4","CHN","87","China","All","All countries  All --- All  ",2022,"Export",6,150235439.612
"H4","CHN","87","China","All","All countries  All --- All  ",2022,"Import",5,80602118.249
"H4","CHN","87","China","All","All countries  All --- All  ",2023,"Export",6,192497286.19
"H4","CHN","87","China","All","All countries  All --- All  ",2023,"Import",5,70508418.892
"H4","CHN","87","China","All","All countries  All --- All  ",2024,"Export",6,215979240.143
"H4","CHN","87","China","All","All countries  All --- All  ",2024,"Import",5,61983851.243
"H4","CHN","87","China","WLD"," World",2014,"Export",6,64192712.762
"H4","CHN","87","China","WLD"," World",2014,"Import",5,89399413.204
"H4","CHN","87","China","WLD"," World",2015,"Export",6,62600002.447
"H4","CHN","87","China","WLD"," World",2015,"Import",5,69538388.766
"H4","CHN","87","China","WLD"," World",2016,"Export",6,60145135.152
"H4","CHN","87","China","WLD"," World",2016,"Import",5,71419541.63
"H4","CHN","87","China","WLD"," World",2017,"Export",6,67263139.542
"H4","CHN","87","China","WLD"," World",2017,"Import",5,79140391.082
"H4","CHN","87","China","WLD"," World",2018,"Export",6,75073448.127
"H4","CHN","87","China","WLD"," World",2018,"Import",5,81406740.342
"H4","CHN","87","China","WLD"," World",2019,"Export",6,74305755.66
"H4","CHN","87","China","WLD"," World",2019,"Import",5,74998261.795
"H4","CHN","87","China","WLD"," World",2020,"Export",6,76223937.652
"H4","CHN","87","China","WLD"," World",2020,"Import",5,73748248.23
"H4","CHN","87","China","WLD"," World",2021,"Export",6,119339096.936
"H4","CHN","87","China","WLD"," World",2021,"Import",5,86086061.964
"H4","CHN","87","China","WLD"," World",2022,"Export",6,150235439.612
"H4","CHN","87","China","WLD"," World",2022,"Import",5,80602118.249
"H4","CHN","87","China","WLD"," World",2023,"Export",6,192497286.19
"H4","CHN","87","China","WLD"," World",2023,"Import",5,70508418.892
"H4","CHN","87","China","WLD"," World",2024,"Export",6,215979240.143
"H4","CHN","87","China","WLD"," World",2024,"Import",5,61983851.243
"H4","CHN","88","China","All","All countries  All --- All  ",2014,"Export",6,2647266.574
"H4","CHN","88","China","All","All countries  All --- All  ",2014,"Import",5,27883885.684
"H4","CHN","88","China","All","All countries  All --- All  ",2015,"Export",6,3470737.587
"H4","CHN","88","China","All","All countries  All --- All  ",2015,"Import",5,25894973.151
"H4","CHN","88","China","All","All countries  All --- All  ",2016,"Export",6,3364512.155
"H4","CHN","88","China","All","All countries  All --- All  ",2016,"Import",5,22830043.524
"H4","CHN","88","China","All","All countries  All --- All  ",2017,"Export",6,3667043.101
"H4","CHN","88","China","All","All countries  All --- All  ",2017,"Import",5,25472583.662
"H4","CHN","88","China","All","All countries  All --- All  ",2018,"Export",6,4526293.192
"H4","CHN","88","China","All","All countries  All --- All  ",2018,"Import",5,30533096.14
"H4","CHN","88","China","All","All countries  All --- All  ",2019,"Export",6,3901147.2
"H4","CHN","88","China","All","All countries  All --- All  ",2019,"Import",5,19324788.986
"H4","CHN","88","China","All","All countries  All --- All  ",2020,"Export",6,2457461.078
"H4","CHN","88","China","All","All countries  All --- All  ",2020,"Import",5,9388779.878
"H4","CHN","88","China","All","All countries  All --- All  ",2021,"Export",6,2432242.944
"H4","CHN","88","China","All","All countries  All --- All  ",2021,"Import",5,11434615.608
"H4","CHN","88","China","All","All countries  All --- All  ",2022,"Export",6,3760554.346
"H4","CHN","88","China","All","All countries  All --- All  ",2022,"Import",5,10875929.878
"H4","CHN","88","China","All","All countries  All --- All  ",2023,"Export",6,5014088.423
"H4","CHN","88","China","All","All countries  All --- All  ",2023,"Import",5,11253853.372
"H4","CHN","88","China","All","All countries  All --- All  ",2024,"Export",6,4951142.784
"H4","CHN","88","China","All","All countries  All --- All  ",2024,"Import",5,12072249.472
"H4","CHN","88","China","WLD"," World",2014,"Export",6,2647266.574
"H4","CHN","88","China","WLD"," World",2014,"Import",5,27883885.684
"H4","CHN","88","China","WLD"," World",2015,"Export",6,3470737.587
"H4","CHN","88","China","WLD"," World",2015,"Import",5,25894973.151
"H4","CHN","88","China","WLD"," World",2016,"Export",6,3364512.155
"H4","CHN","88","China","WLD"," World",2016,"Import",5,22830043.524
"H4","CHN","88","China","WLD"," World",2017,"Export",6,3667043.101
"H4","CHN","88","China","WLD"," World",2017,"Import",5,25472583.662
"H4","CHN","88","China","WLD"," World",2018,"Export",6,4526293.192
"H4","CHN","88","China","WLD"," World",2018,"Import",5,30533096.14
"H4","CHN","88","China","WLD"," World",2019,"Export",6,3901147.2
"H4","CHN","88","China","WLD"," World",2019,"Import",5,19324788.986
"H4","CHN","88","China","WLD"," World",2020,"Export",6,2457461.078
"H4","CHN","88","China","WLD"," World",2020,"Import",5,9388779.878
"H4","CHN","88","China","WLD"," World",2021,"Export",6,2432242.944
"H4","CHN","88","China","WLD"," World",2021,"Import",5,11434615.608
"H4","CHN","88","China","WLD"," World",2022,"Export",6,3760554.346
"H4","CHN","88","China","WLD"," World",2022,"Import",5,10875929.878
"H4","CHN","88","China","WLD"," World",2023,"Export",6,5014088.423
"H4","CHN","88","China","WLD"," World",2023,"Import",5,11253853.372
"H4","CHN","88","China","WLD"," World",2024,"Export",6,4951142.784
"H4","CHN","88","China","WLD"," World",2024,"Import",5,12072249.472
"H4","CHN","89","China","All","All countries  All --- All  ",2014,"Export",6,25202441.503
"H4","CHN","89","China","All","All countries  All --- All  ",2014,"Import",5,1207292.24
"H4","CHN","89","China","All","All countries  All --- All  ",2015,"Export",6,28813230.963
"H4","CHN","89","China","All","All countries  All --- All  ",2015,"Import",5,976061.036
"H4","CHN","89","China","All","All countries  All --- All  ",2016,"Export",6,22514909.88
"H4","CHN","89","China","All","All countries  All --- All  ",2016,"Import",5,1897604.334
"H4","CHN","89","China","All","All countries  All --- All  ",2017,"Export",6,22933147.508
"H4","CHN","89","China","All","All countries  All --- All  ",2017,"Import",5,1320565.097
"H4","CHN","89","China","All","All countries  All --- All  ",2018,"Export",6,25135986.351
"H4","CHN","89","China","All","All countries  All --- All  ",2018,"Import",5,1099168.58
"H4","CHN","89","China","All","All countries  All --- All  ",2019,"Export",6,24500078.533
"H4","CHN","89","China","All","All countries  All --- All  ",2019,"Import",5,761438.009
"H4","CHN","89","China","All","All countries  All --- All  ",2020,"Export",6,21740380.417
"H4","CHN","89","China","All","All countries  All --- All  ",2020,"Import",5,891877.437
"H4","CHN","89","China","All","All countries  All --- All  ",2021,"Export",6,24158752.726
"H4","CHN","89","China","All","All countries  All --- All  ",2021,"Import",5,1330943.043
"H4","CHN","89","China","All","All countries  All --- All  ",2022,"Export",6,26416702.897
"H4","CHN","89","China","All","All countries  All --- All  ",2022,"Import",5,862435.866
"H4","CHN","89","China","All","All countries  All --- All  ",2023,"Export",6,31872525.59
"H4","CHN","89","China","All","All countries  All --- All  ",2023,"Import",5,304097.21
"H4","CHN","89","China","All","All countries  All --- All  ",2024,"Export",6,49767461.382
"H4","CHN","89","China","All","All countries  All --- All  ",2024,"Import",5,129397.03
"H4","CHN","89","China","WLD"," World",2014,"Export",6,25202441.503
"H4","CHN","89","China","WLD"," World",2014,"Import",5,1207292.24
"H4","CHN","89","China","WLD"," World",2015,"Export",6,28813230.963
"H4","CHN","89","China","WLD"," World",2015,"Import",5,976061.036
"H4","CHN","89","China","WLD"," World",2016,"Export",6,22514909.88
"H4","CHN","89","China","WLD"," World",2016,"Import",5,1897604.334
"H4","CHN","89","China","WLD"," World",2017,"Export",6,22933147.508
"H4","CHN","89","China","WLD"," World",2017,"Import",5,1320565.097
"H4","CHN","89","China","WLD"," World",2018,"Export",6,25135986.351
"H4","CHN","89","China","WLD"," World",2018,"Import",5,1099168.58
"H4","CHN","89","China","WLD"," World",2019,"Export",6,24500078.533
"H4","CHN","89","China","WLD"," World",2019,"Import",5,761438.009
"H4","CHN","89","China","WLD"," World",2020,"Export",6,21740380.417
"H4","CHN","89","China","WLD"," World",2020,"Import",5,891877.437
"H4","CHN","89","China","WLD"," World",2021,"Export",6,24158752.726
"H4","CHN","89","China","WLD"," World",2021,"Import",5,1330943.043
"H4","CHN","89","China","WLD"," World",2022,"Export",6,26416702.897
"H4","CHN","89","China","WLD"," World",2022,"Import",5,862435.866
"H4","CHN","89","China","WLD"," World",2023,"Export",6,31872525.59
"H4","CHN","89","China","WLD"," World",2023,"Import",5,304097.21
"H4","CHN","89","China","WLD"," World",2024,"Export",6,49767461.382
"H4","CHN","89","China","WLD"," World",2024,"Import",5,129397.03
"H4","CHN","90","China","All","All countries  All --- All  ",2014,"Export",6,74001395.542
"H4","CHN","90","China","All","All countries  All --- All  ",2014,"Import",5,92918303.277
"H4","CHN","90","China","All","All countries  All --- All  ",2015,"Export",6,73676933.408
"H4","CHN","90","China","All","All countries  All --- All  ",2015,"Import",5,86752265.383
"H4","CHN","90","China","All","All countries  All --- All  ",2016,"Export",6,67487732.957
"H4","CHN","90","China","All","All countries  All --- All  ",2016,"Import",5,83714965.484
"H4","CHN","90","China","All","All countries  All --- All  ",2017,"Export",6,70615802.739
"H4","CHN","90","China","All","All countries  All --- All  ",2017,"Import",5,88360462.97
"H4","CHN","90","China","All","All countries  All --- All  ",2018,"Export",6,71471564.7
"H4","CHN","90","China","All","All countries  All --- All  ",2018,"Import",5,94389342.472
"H4","CHN","90","China","All","All countries  All --- All  ",2019,"Export",6,72938834.846
"H4","CHN","90","China","All","All countries  All --- All  ",2019,"Import",5,91482411.675
"H4","CHN","90","China","All","All countries  All --- All  ",2020,"Export",6,80226837.137
"H4","CHN","90","China","All","All countries  All --- All  ",2020,"Import",5,91977529.016
"H4","CHN","90","China","All","All countries  All --- All  ",2021,"Export",6,96556398.633
"H4","CHN","90","China","All","All countries  All --- All  ",2021,"Import",5,101649897.62
"H4","CHN","90","China","All","All countries  All --- All  ",2022,"Export",6,70257757.598
